Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN05_9585_CEI026", 13.8, 1,    7821.33,   -0.5,   0.98166, 2,    7821.33, -120.5,   0.98166, 3,    7821.33,  119.5,   0.98166
"SCN_CN05_9586_CEI026", 13.8, 1,    7821.41,   -0.5,   0.98167, 2,    7821.41, -120.5,   0.98167, 3,    7821.41,  119.5,   0.98167
"SCN_CN05_9587_CEI026", 13.8, 1,     7821.5,   -0.5,   0.98168, 2,     7821.5, -120.5,   0.98168, 3,     7821.5,  119.5,   0.98168
"SCN_CN05_9588_CEI026", 13.8, 1,    7821.58,   -0.5,   0.98169, 2,    7821.58, -120.5,   0.98169, 3,    7821.58,  119.5,   0.98169
"SCN_CN05_9589_CEI026", 13.8, 1,    7821.66,   -0.5,    0.9817, 2,    7821.66, -120.5,    0.9817, 3,    7821.66,  119.5,    0.9817
"SCN_CN05_9511_CEI027", 13.8, 1,    7814.58,   -0.5,   0.98081, 2,    7814.58, -120.5,   0.98081, 3,    7814.58,  119.5,   0.98081
"SCN_CN05_9512_CEI027", 13.8, 1,    7814.56,   -0.5,   0.98081, 2,    7814.56, -120.5,   0.98081, 3,    7814.56,  119.5,   0.98081
"SCN_CN05_9513_CEI027", 13.8, 1,    7814.54,   -0.5,   0.98081, 2,    7814.54, -120.5,   0.98081, 3,    7814.54,  119.5,   0.98081
"SCN_CN05_9514_CEI027", 13.8, 1,    7814.53,   -0.5,   0.98081, 2,    7814.53, -120.5,   0.98081, 3,    7814.53,  119.5,   0.98081
"SCN_CN05_9292_CEI026", 13.8, 1,    7820.86,   -0.5,    0.9816, 2,    7820.86, -120.5,    0.9816, 3,    7820.86,  119.5,    0.9816
"SCN_CN05_9293_CEI026", 13.8, 1,    7820.86,   -0.5,    0.9816, 2,    7820.86, -120.5,    0.9816, 3,    7820.86,  119.5,    0.9816
"SCN_CN05_9294_CEI026", 13.8, 1,    7820.86,   -0.5,    0.9816, 2,    7820.86, -120.5,    0.9816, 3,    7820.86,  119.5,    0.9816
"SCN_CN05_9295_CEI026", 13.8, 1,    7820.86,   -0.5,    0.9816, 2,    7820.86, -120.5,    0.9816, 3,    7820.86,  119.5,    0.9816
"SCN_CN05_9590_CEI026", 13.8, 1,    7821.75,   -0.5,   0.98171, 2,    7821.75, -120.5,   0.98171, 3,    7821.75,  119.5,   0.98171
"SCN_CN05_9591_CEI026", 13.8, 1,    7821.66,   -0.5,    0.9817, 2,    7821.66, -120.5,    0.9817, 3,    7821.66,  119.5,    0.9817
"SCN_CN05_9592_CEI026", 13.8, 1,    7821.57,   -0.5,   0.98169, 2,    7821.57, -120.5,   0.98169, 3,    7821.57,  119.5,   0.98169
"SCN_CN05_9593_CEI026", 13.8, 1,    7821.49,   -0.5,   0.98168, 2,    7821.49, -120.5,   0.98168, 3,    7821.49,  119.5,   0.98168
"SCN_CN05_9594_CEI026", 13.8, 1,    7821.41,   -0.5,   0.98167, 2,    7821.41, -120.5,   0.98167, 3,    7821.41,  119.5,   0.98167
"SCN_CN05_9595_CEI026", 13.8, 1,    7821.34,   -0.5,   0.98166, 2,    7821.34, -120.5,   0.98166, 3,    7821.34,  119.5,   0.98166
"SCN_CN05_9596_CEI026", 13.8, 1,    7821.27,   -0.5,   0.98166, 2,    7821.27, -120.5,   0.98166, 3,    7821.27,  119.5,   0.98166
"SCN_CN05_9597_CEI026", 13.8, 1,     7821.2,   -0.5,   0.98165, 2,     7821.2, -120.5,   0.98165, 3,     7821.2,  119.5,   0.98165
"SCN_CN05_9138_CEIRJ002_ATV", 13.8, 1,    7821.18,   -0.5,   0.98164, 2,    7821.18, -120.5,   0.98164, 3,    7821.18,  119.5,   0.98164
"SCN_CN05_9599_CEI026", 13.8, 1,    7821.15,   -0.5,   0.98164, 2,    7821.15, -120.5,   0.98164, 3,    7821.15,  119.5,   0.98164
