Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SES_ES12_9016_BSB116_S", 13.8, 1,    7558.21,   -0.3,   0.94864, 2,    7558.21, -120.3,   0.94864, 3,    7558.21,  119.7,   0.94864
"SES_ES12_9023_BSB116_S", 13.8, 1,    7561.98,   -0.3,   0.94911, 2,    7561.98, -120.3,   0.94911, 3,    7561.98,  119.7,   0.94911
"SES_ES12_9043_BSB116", 13.8, 1,    7567.13,   -0.3,   0.94976, 2,    7567.13, -120.3,   0.94976, 3,    7567.13,  119.7,   0.94976
"SES_ES12_9010_BSB116_S", 13.8, 1,    7556.65,   -0.3,   0.94844, 2,    7556.66, -120.3,   0.94844, 3,    7556.66,  119.7,   0.94844
"SES_ES12_9119_BSB099", 13.8, 1,    7753.46,   -0.2,   0.97314, 2,    7753.46, -120.2,   0.97314, 3,    7753.46,  119.8,   0.97314
"SES_ES12_9120_BSB099_S", 13.8, 1,    7752.76,   -0.2,   0.97306, 2,    7752.76, -120.2,   0.97306, 3,    7752.76,  119.8,   0.97306
"SES_ES12_9027_BSB116_S", 13.8, 1,    7564.87,   -0.3,   0.94947, 2,    7564.87, -120.3,   0.94947, 3,    7564.87,  119.7,   0.94947
"SES_ES12_PT_CH1_521_S", 13.8, 1,    7589.84,   -0.3,   0.95261, 2,    7589.84, -120.3,   0.95261, 3,    7589.84,  119.7,   0.95261
"SES_ES12_PT_TF_522", 13.8, 1,    7589.79,   -0.3,    0.9526, 2,    7589.79, -120.3,    0.9526, 3,    7589.79,  119.7,    0.9526
"SES_ES12_PT_CH1_522_S", 13.8, 1,     7589.9,   -0.3,   0.95261, 2,     7589.9, -120.3,   0.95261, 3,     7589.9,  119.7,   0.95261
"SES_ES12_PT_TF_523", 13.8, 1,    7589.87,   -0.3,   0.95261, 2,    7589.87, -120.3,   0.95261, 3,    7589.87,  119.7,   0.95261
"SES_ES12_11251396", 13.8, 1,    7589.94,   -0.3,   0.95262, 2,    7589.94, -120.3,   0.95262, 3,    7589.94,  119.7,   0.95262
"SES_ES12_PT_CH1_522", 13.8, 1,     7589.9,   -0.3,   0.95261, 2,     7589.9, -120.3,   0.95261, 3,     7589.9,  119.7,   0.95261
"SES_ES12_11270217", 13.8, 1,    7957.48,    0.0,   0.99875, 2,    7957.48, -120.0,   0.99875, 3,    7957.48,  120.0,   0.99875
"SES_ES12_11261191", 13.8, 1,    7953.64,    0.0,   0.99827, 2,    7953.64, -120.0,   0.99827, 3,    7953.64,  120.0,   0.99827
"SES_ES12_11261185", 13.8, 1,    7952.47,    0.0,   0.99812, 2,    7952.47, -120.0,   0.99812, 3,    7952.47,  120.0,   0.99812
"SES_ES12_11261190", 13.8, 1,    7946.57,   -0.1,   0.99738, 2,    7946.57, -120.1,   0.99738, 3,    7946.57,  119.9,   0.99738
"SES_ES12_11261189", 13.8, 1,    7940.39,   -0.1,   0.99661, 2,    7940.39, -120.1,   0.99661, 3,    7940.39,  119.9,   0.99661
"SES_ES12_11261186", 13.8, 1,    7934.91,   -0.1,   0.99592, 2,    7934.91, -120.1,   0.99592, 3,    7934.91,  119.9,   0.99592
"SES_ES12_11261183", 13.8, 1,    7930.22,   -0.1,   0.99533, 2,    7930.22, -120.1,   0.99533, 3,    7930.22,  119.9,   0.99533
