Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SNW_NW11_9032_BSB006_S", 13.8, 1,    7956.71,   -0.1,   0.99865, 2,    7956.71, -120.1,   0.99865, 3,    7956.71,  119.9,   0.99865
"SNW_NW11_9202_BSB005_S", 13.8, 1,    7954.02,   -0.1,   0.99832, 2,    7954.02, -120.1,   0.99832, 3,    7954.02,  119.9,   0.99832
"SNW_NW11_9203_BSB005", 13.8, 1,    7954.03,   -0.1,   0.99832, 2,    7954.03, -120.1,   0.99832, 3,    7954.03,  119.9,   0.99832
"SNW_NW11_9024_BSB006", 13.8, 1,    7957.39,   -0.1,   0.99874, 2,    7957.39, -120.1,   0.99874, 3,    7957.39,  119.9,   0.99874
"SNW_NW11_9025_BSB006", 13.8, 1,    7957.29,   -0.1,   0.99873, 2,    7957.29, -120.1,   0.99873, 3,    7957.29,  119.9,   0.99873
"SNW_NW11_9190_BSB005", 13.8, 1,    7954.02,   -0.1,   0.99832, 2,    7954.02, -120.1,   0.99832, 3,    7954.02,  119.9,   0.99832
"SNW_NW11_9014_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9018_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9020_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9009_BSBRJ015_ATV", 13.8, 1,    7954.99,   -0.1,   0.99844, 2,    7954.99, -120.1,   0.99844, 3,    7954.99,  119.9,   0.99844
"SNW_NW11_9010_BSBRJ015_ATV", 13.8, 1,    7954.99,   -0.1,   0.99844, 2,    7954.99, -120.1,   0.99844, 3,    7954.99,  119.9,   0.99844
"SNW_NW11_9015_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9021_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9027_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9022_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9025_BSBRJ015_ATV", 13.8, 1,    7954.98,   -0.1,   0.99844, 2,    7954.98, -120.1,   0.99844, 3,    7954.98,  119.9,   0.99844
"SNW_NW11_9028_BSBRJ015_ATV", 13.8, 1,    7954.97,   -0.1,   0.99844, 2,    7954.97, -120.1,   0.99844, 3,    7954.97,  119.9,   0.99844
"SNW_NW11_9032_BSBRJ015_ATV", 13.8, 1,    7954.97,   -0.1,   0.99844, 2,    7954.97, -120.1,   0.99844, 3,    7954.97,  119.9,   0.99844
"SNW_NW11_9045_BSBRJ015_ATV", 13.8, 1,    7954.96,   -0.1,   0.99843, 2,    7954.96, -120.1,   0.99843, 3,    7954.96,  119.9,   0.99843
"SNW_NW11_9046_BSBRJ015_ATV", 13.8, 1,    7954.96,   -0.1,   0.99843, 2,    7954.96, -120.1,   0.99843, 3,    7954.96,  119.9,   0.99843
