Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.L_BSB_MT_7811,    3.76369,   -24.89,    3.76369,  -144.89,    3.76369,    95.11,          0,     0.00, 6.69162E-007,    -5.78,    3.76369,   155.11,    3.76369,    35.11,    3.76369,   -84.89,          0,     0.00, 6.6919E-007,   174.23
Line.L_BSB_MT_7813,     14.954,   151.61,    14.9539,    31.61,    14.9542,   -88.39,          0,     0.00, 0.000101939,   -35.36,     14.954,   -28.39,    14.9539,  -148.39,    14.9542,    91.61,          0,     0.00, 0.00010194,   144.64
Line.L_BSB_MT_2783, 9.09495E-012,   143.13, 6.55846E-011,   123.69,          0,     0.00,          0,     0.00, 7.42228E-011,   126.03, 9.09495E-012,   -90.00, 2.99995E-011,   -14.04, 5.99991E-011,    75.96,          0,     0.00, 6.0466E-011,    43.78
Line.L_BSB_MT_9079,    1.94487,   -25.19,     1.9449,  -145.19,    1.94496,    94.80,          0,     0.00, 7.33652E-005,    52.73,    1.94487,   154.81,     1.9449,    34.81,    1.94496,   -85.20,          0,     0.00, 7.33652E-005,  -127.27
Line.L_BSB_MT_9080,    70.0858,   -25.24,    70.0861,  -145.24,     70.086,    94.76,          0,     0.00, 0.000265977,   -29.03,    70.0858,   154.76,    70.0861,    34.76,     70.086,   -85.24,          0,     0.00, 0.000265977,   150.97
Line.L_BSB_MT_9081,    15.7452,   151.78,    15.7451,    31.78,    15.7453,   -88.22,          0,     0.00, 0.000102135,   -35.39,    15.7452,   -28.22,    15.7451,  -148.22,    15.7453,    91.78,          0,     0.00, 0.000102135,   144.61
Line.L_BSB_MT_9082,    3.76363,   155.11,    3.76367,    35.11,    3.76368,   -84.89,          0,     0.00, 2.99558E-005,   -25.80,    3.76363,   -24.89,    3.76367,  -144.89,    3.76368,    95.11,          0,     0.00, 2.99557E-005,   154.20
Line.L_BSB_MT_9083,   0.792334,   155.11,   0.792334,    35.11,   0.792334,   -84.89,          0,     0.00, 1.40651E-007,   174.32,   0.792334,   -24.89,   0.792334,  -144.89,   0.792334,    95.11,          0,     0.00, 1.40582E-007,    -5.64
Line.L_BSB_MT_3925,    8.91152,   -24.90,    8.91151,  -144.90,    8.91141,    95.10,          0,     0.00, 0.000101967,  -111.13,    8.91152,   155.10,    8.91151,    35.10,    8.91141,   -84.90,          0,     0.00, 0.000101967,    68.87
Line.L_BSB_MT_3926,    8.91152,   -24.90,    8.91151,  -144.90,    8.91141,    95.10,          0,     0.00, 0.000101967,  -111.13,    8.91152,   155.10,    8.91151,    35.10,    8.91141,   -84.90,          0,     0.00, 0.000101967,    68.87
Line.L_BSB_MT_3927,    8.91152,   -24.90,    8.91151,  -144.90,    8.91141,    95.10,          0,     0.00, 0.000101967,  -111.13,    8.91152,   155.10,    8.91151,    35.10,    8.91141,   -84.90,          0,     0.00, 0.000101967,    68.87
Line.L_BSB_MT_3928,    5.94096,   -24.90,    5.94093,  -144.90,    5.94084,    95.10,          0,     0.00, 7.56557E-005,   -98.83,    5.94096,   155.10,    5.94093,    35.10,    5.94084,   -84.90,          0,     0.00, 7.56557E-005,    81.17
Line.L_BSB_MT_3929,    2.97048,   -24.90,    2.97046,  -144.90,    2.97037,    95.10,          0,     0.00, 7.5679E-005,   -99.23,    2.97048,   155.10,    2.97046,    35.10,    2.97037,   -84.90,          0,     0.00, 7.56791E-005,    80.77
Line.L_BSB_MT_3930,    2.97048,   155.10,    2.97046,    35.10,    2.97037,   -84.90,          0,     0.00, 7.5679E-005,    80.77,    2.97048,   -24.90,    2.97046,  -144.90,    2.97037,    95.10,          0,     0.00, 7.5679E-005,   -99.23
Line.L_BSB_MT_3932, 2.44043E-011,  -153.43, 1.00094E-010,    19.09, 5.82077E-011,     0.00,          0,     0.00, 1.32774E-010,     9.46, 4.24647E-011,   -46.74, 7.09406E-011,    22.62,          0,     0.00,          0,     0.00, 9.46574E-011,    -2.20
Line.L_BSB_MT_3933,    4.09324,   155.13,    4.09352,    35.13,    4.09345,   -84.87,          0,     0.00, 0.000329099,   -56.81,    4.09324,   -24.87,    4.09352,  -144.87,    4.09345,    95.13,          0,     0.00, 0.000329099,   123.19
Line.L_BSB_MT_3940,    16.8332,   155.10,    16.8331,    35.10,    16.8332,   -84.90,          0,     0.00, 7.02264E-005,   -92.57,    16.8332,   -24.90,    16.8331,  -144.90,    16.8332,    95.10,          0,     0.00, 7.02265E-005,    87.43
Line.L_BSB_MT_7868,    2.91241,   -25.21,    2.91241,  -145.21,    2.91241,    94.79,          0,     0.00, 4.69099E-007,   -26.92,    2.91241,   154.79,    2.91241,    34.79,    2.91241,   -85.21,          0,     0.00, 4.69114E-007,   153.04
Line.L_BSB_MT_5539,    44.2244,   154.78,    44.2246,    34.78,    44.2247,   -85.22,          0,     0.00, 8.13441E-005,  -146.63,    44.2244,   -25.22,    44.2246,  -145.22,    44.2247,    94.78,          0,     0.00, 8.13442E-005,    33.37
